,beatmapset_id,beatmap_id,approved,total_length,hit_length,version,file_md5,diff_size,diff_overall,diff_approach,diff_drain,mode,count_normal,count_slider,count_spinner,submit_date,approved_date,last_update,artist,title,creator,creator_id,bpm,source,tags,genre_id,language_id,favourite_count,rating,download_unavailable,audio_unavailable,playcount,passcount,max_combo,diff_aim,diff_speed,difficultyrating
200,790050,1657925,1,85,84,lewski's Normal,c908ef0982c93f8253fb64b5151787bc,2,4,6,3,0,44,94,1,2018-05-31 06:24:08,2018-06-17 07:40:12,2018-06-16 15:27:12,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,opening when they cry anime girl 07th expansion lewski cococolaco icekalt short ver. version loli catgirl,2,3,87,9.02365,0,0,10953,3789,312,1.092725157737732,0.9976889491081238,2.137932062149048
201,790050,1657923,1,85,84,Advanced,c20aa7690f77a0afb0d64e6dc115e94c,3.2,6,7,5,0,39,113,1,2018-05-31 06:24:08,2018-06-17 07:40:12,2018-06-16 15:27:12,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,opening when they cry anime girl 07th expansion lewski cococolaco icekalt short ver. version loli catgirl,2,3,87,9.02365,0,0,11619,4212,342,1.237708568572998,1.090205430984497,2.401665449142456
202,790050,1657924,1,85,84,coco's Hard,406d789645ab9152d6c9c7bcda0b4db6,3.7,7,8,5,0,80,138,2,2018-05-31 06:24:08,2018-06-17 07:40:12,2018-06-16 15:27:12,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,opening when they cry anime girl 07th expansion lewski cococolaco icekalt short ver. version loli catgirl,2,3,87,9.02365,0,0,25740,6516,408,1.9385714530944824,1.542237639427185,3.678976058959961
203,790050,1663161,1,85,84,Icekalt's Insane,0efd248cd019d77adf07d6f071d7b4f7,3.6,8,9,5.7,0,94,166,0,2018-05-31 06:24:08,2018-06-17 07:40:12,2018-06-16 15:27:12,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,opening when they cry anime girl 07th expansion lewski cococolaco icekalt short ver. version loli catgirl,2,3,87,9.02365,0,0,32580,7632,466,2.300090789794922,1.9587072134017944,4.429489612579346
204,790050,1657926,1,85,84,Sephiroth,74a627728a31c8c754032707cabe17a8,3,8.6,9.3,6,0,123,177,0,2018-05-31 06:24:08,2018-06-17 07:40:12,2018-06-16 15:27:12,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,opening when they cry anime girl 07th expansion lewski cococolaco icekalt short ver. version loli catgirl,2,3,87,9.02365,0,0,36576,7677,510,2.6268818378448486,2.267876625061035,5.07426118850708
205,897411,2101503,1,269,269,~Collaborazione Folle~,2ae3d395357f22d66aefffebef1216eb,3,8,9.1,5,0,303,574,1,2018-12-22 12:51:57,2019-07-29 21:00:02,2019-07-21 03:41:33,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,when the seagulls cry みとせのりこ mitose noriko 波乃 渉 wataru hano 南 直行 minami naoyuki zero studio rabbit hole studio 田代耕一郎 koichiro tashiro 大貫聖子 seiko ohnuki 安井敬 takashi yasui 大石 真理恵 ooishi marie icekalt minusgrad melwoine saturnalize knil-0003 taito frontier works cd comiket 74 c74 07th expansion 竜騎士07 alchemist rokkenjima 六軒島 ryukishi07 yagikoto2 kotokoto ことコト koto2 japanese fantasy darkwave neoclassical video game melwomino,2,3,41,9.32258,0,0,6030,729,1492,2.613442897796631,2.1327898502349854,4.9865593910217285
206,897411,1874842,1,269,269,~Ricordando il Passato~,17d62fbc93c7ac265892ab7cbabf7f6c,3.6,8.5,9.2,5,0,365,548,1,2018-12-22 12:51:57,2019-07-29 21:00:02,2019-07-21 03:41:33,Shikata Akiko,Umineko no Naku Koro ni,ScubDomino,8972308,220,うみねこのなく頃に,when the seagulls cry みとせのりこ mitose noriko 波乃 渉 wataru hano 南 直行 minami naoyuki zero studio rabbit hole studio 田代耕一郎 koichiro tashiro 大貫聖子 seiko ohnuki 安井敬 takashi yasui 大石 真理恵 ooishi marie icekalt minusgrad melwoine saturnalize knil-0003 taito frontier works cd comiket 74 c74 07th expansion 竜騎士07 alchemist rokkenjima 六軒島 ryukishi07 yagikoto2 kotokoto ことコト koto2 japanese fantasy darkwave neoclassical video game melwomino,2,3,41,9.32258,0,0,6309,1251,1498,3.140885353088379,2.285511016845703,5.85408353805542
207,410530,935402,1,598,479,Insane,a1a140a52bf68a521b8bb28eb1d8ffab,5,7,8,6,0,1432,556,7,2016-01-29 07:30:32,2016-05-26 17:20:06,2016-05-18 18:04:59,Taishi,goldenslaughterer (Taishi's VW2 Edit),Seikatu,654516,138,うみねこのなく頃に,vague in winter 2 code zts label czl when they cry umineko no naku koro ni 07th expansion marathon visual novel,2,3,110,9.12838,0,0,89203,6273,2661,2.031639575958252,2.1116714477539062,4.1833271980285645
208,42789,139227,1,170,130,Easy,6f55ff8336f3ca06f5b2be358cad0ca3,3,1,3,1,0,64,80,3,2012-01-09 21:37:28,2012-03-18 16:31:12,2012-03-17 07:07:54,Taishi,worldenddominator (VW3 the Ending Edit),tieff,89619,142,Umineko No Naku Koro Ni,,2,5,66,9.03238,0,0,15630,7345,292,0.6200870275497437,0.6595335006713867,1.2993438243865967
209,42789,137244,1,170,141,Normal,b94fb47ec7b378a351450169f6917a16,4,5,5,3,0,85,150,2,2012-01-09 21:37:28,2012-03-18 16:31:12,2012-03-17 07:07:54,Taishi,worldenddominator (VW3 the Ending Edit),tieff,89619,142,Umineko No Naku Koro Ni,,2,5,66,9.03238,0,0,31039,11250,548,1.1391018629074097,0.9937904477119446,2.205548048019409
210,42789,134472,1,170,142,Hard,982c96c95f0daba22edba4cd95477518,4,7,8,6,0,150,215,1,2012-01-09 21:37:28,2012-03-18 16:31:12,2012-03-17 07:07:54,Taishi,worldenddominator (VW3 the Ending Edit),tieff,89619,142,Umineko No Naku Koro Ni,,2,5,66,9.03238,0,0,81082,11292,689,2.0278851985931396,1.6689730882644653,3.876314401626587
211,889315,1861098,1,236,224,Normal,3fb1736f7d0a61517b8e8007ec8c849a,3.5,4,5,3,0,156,200,2,2018-12-05 15:32:12,2019-01-19 20:40:04,2019-01-09 16:21:56,zts,death(from stupefaction),Mirash,2841009,141,うみねこのなく頃に,lc la cataline lacataline pandahero 07th expansion musicbox code label umineko no naku koro ni gaap seagulls when they cry,2,5,44,8.84286,0,0,5112,1980,621,1.016899824142456,0.9447260499000549,1.9977128505706787
212,889315,1860936,1,236,219,Hard,a62dcaf8d9405194c847d1452708e9da,4,6,7,5,0,295,280,1,2018-12-05 15:32:12,2019-01-19 20:40:04,2019-01-09 16:21:56,zts,death(from stupefaction),Mirash,2841009,141,うみねこのなく頃に,lc la cataline lacataline pandahero 07th expansion musicbox code label umineko no naku koro ni gaap seagulls when they cry,2,5,44,8.84286,0,0,11520,4095,935,1.4479129314422607,1.5971214771270752,3.119638681411743
213,889315,1858801,1,236,221,La Pandaline's Insane,7ae2764c8d60ee752e612f6cb080837f,4,7,8,6,0,520,250,2,2018-12-05 15:32:12,2019-01-19 20:40:04,2019-01-09 16:21:56,zts,death(from stupefaction),Mirash,2841009,141,うみねこのなく頃に,lc la cataline lacataline pandahero 07th expansion musicbox code label umineko no naku koro ni gaap seagulls when they cry,2,5,44,8.84286,0,0,14598,2196,1060,1.9740769863128662,2.0597152709960938,4.076611042022705
214,889315,1858802,1,236,220,The Portal Demon,17050d1b568aa089e96777f7bf3433f4,4,8,8.5,7,0,632,247,1,2018-12-05 15:32:12,2019-01-19 20:40:04,2019-01-09 16:21:56,zts,death(from stupefaction),Mirash,2841009,141,うみねこのなく頃に,lc la cataline lacataline pandahero 07th expansion musicbox code label umineko no naku koro ni gaap seagulls when they cry,2,5,44,8.84286,0,0,11403,1602,1163,2.095308542251587,2.186060905456543,4.326745510101318
215,339615,758298,1,304,304,Love Letter,909a86b857f1a662b0f5bbcdb304d8c7,4,7,8.5,7,0,667,513,2,2015-07-28 21:03:12,2015-09-19 17:00:07,2015-09-12 15:33:32,zts,dreamenddischarger,EvilElvis,1848318,140,うみねこのなく頃に,code zts label musicbox red czl umineko no naku koro ni irreversible okoratu happy30 natteke damnae marathon visual novel 07th expansion,2,5,87,9.41875,0,0,69457,5655,1757,2.482051134109497,2.1667673587799072,4.806460380554199
216,173810,419859,1,184,180,Normal,7f7e3fb9358b82ea7466a26fa8b98293,3,3,3,2,0,96,72,6,2014-05-10 13:31:28,2014-07-15 22:22:13,2014-07-08 09:04:17,zts,far,Samah,343490,102,Umineko no Naku Koro ni,07th expansion visual novel when they cry,2,5,78,9.27315,0,0,16751,10335,286,0.7941035032272339,0.656743586063385,1.5195270776748657
217,173810,419860,1,184,180,Hard,f74919868de16c600da961ab2d5795a2,4,7,7,7,0,149,140,6,2014-05-10 13:31:28,2014-07-15 22:22:13,2014-07-08 09:04:17,zts,far,Samah,343490,102,Umineko no Naku Koro ni,07th expansion visual novel when they cry,2,5,78,9.27315,0,0,39706,15197,441,1.1229254007339478,1.0882575511932373,2.2285168170928955
218,333965,738959,1,329,321,Insane,7d91d74711068b9fc346b98fe09d0bd3,4,7,8,7,0,774,360,1,2015-07-13 23:33:37,2015-08-03 07:00:14,2015-07-25 23:51:19,zts,lastendconductor,EvilElvis,1848318,139,うみねこのなく頃に散,visual novel marathon ange ushiromiya 07th expansion ep8 umineko no naku koro ni chiru,2,5,74,9.35542,0,0,68827,6974,1534,2.1706526279449463,1.9394817352294922,4.225719928741455
219,685558,1634883,1,215,184,Basic,a202290681b0475c649657aedaa026ea,3,2,3,2,0,111,162,2,2017-10-24 03:50:28,2018-05-21 07:40:09,2018-05-14 07:21:02,zts,lastendconductor,Yohanes,4075595,139,うみねこのなく頃に散,visual novel 右代宮 縁寿 ange ushiromiya 07th expansion ep8 umineko no naku koro ni chiru yaldo_27 mirash pandahero collaboration collab,2,3,66,8.82036,0,0,6228,1791,516,0.9766979813575745,0.9008498191833496,1.9154719114303589
220,685558,1461686,1,214,196,Ordinary,e96a474738fd2b0ed0af87c7c782656f,3.5,4,5,3,0,92,219,2,2017-10-24 03:50:28,2018-05-21 07:40:09,2018-05-14 07:21:02,zts,lastendconductor,Yohanes,4075595,139,うみねこのなく頃に散,visual novel 右代宮 縁寿 ange ushiromiya 07th expansion ep8 umineko no naku koro ni chiru yaldo_27 mirash pandahero collaboration collab,2,3,66,8.82036,0,0,11781,3753,618,1.2170337438583374,1.009027123451233,2.330064296722412
221,685558,1457087,1,215,196,Challenging,4ecf086e2f052b8ef408c326508a9d6f,4,6,7.5,5,0,306,249,1,2017-10-24 03:50:28,2018-05-21 07:40:09,2018-05-14 07:21:02,zts,lastendconductor,Yohanes,4075595,139,うみねこのなく頃に散,visual novel 右代宮 縁寿 ange ushiromiya 07th expansion ep8 umineko no naku koro ni chiru yaldo_27 mirash pandahero collaboration collab,2,3,66,8.82036,0,0,18468,3087,837,1.820007085800171,1.6362417936325073,3.5481317043304443
222,685558,1451093,1,215,199,Intricate,a36dc48f67d7908d8031a7505a08f545,4.2,7.5,8.5,6,0,495,235,1,2017-10-24 03:50:28,2018-05-21 07:40:09,2018-05-14 07:21:02,zts,lastendconductor,Yohanes,4075595,139,うみねこのなく頃に散,visual novel 右代宮 縁寿 ange ushiromiya 07th expansion ep8 umineko no naku koro ni chiru yaldo_27 mirash pandahero collaboration collab,2,3,66,8.82036,0,0,29610,4149,974,2.2302439212799072,1.8672847747802734,4.279008388519287
223,907805,1905340,1,235,216,Seikatu's Normal,af3d830f4d73d7c97b9b556865abbb5a,3.7,4,5,4,0,143,269,4,2019-01-08 18:29:54,2019-01-30 16:20:07,2019-01-20 18:49:41,zts,liberatedliberator,deetz,3513559,140,うみねこのなく頃に散,rlc la cataline dada seikatu 07th expansion umineko no naku koro ni chiru battler ushiromiya lacataline liberatedliberater,2,5,76,8.88235,0,0,12294,3996,703,1.1140795946121216,1.1059987545013428,2.224118709564209
224,907805,1894749,1,235,197,Light Hard,ffe2d263cc7072ccc1eab58e8c3df8fc,4,6,7.5,5,0,342,234,3,2019-01-08 18:29:54,2019-01-30 16:20:07,2019-01-20 18:49:41,zts,liberatedliberator,deetz,3513559,140,うみねこのなく頃に散,rlc la cataline dada seikatu 07th expansion umineko no naku koro ni chiru battler ushiromiya lacataline liberatedliberater,2,5,76,8.88235,0,0,13554,1863,907,1.6650642156600952,1.6384081840515137,3.316800594329834
225,907805,1894444,1,235,222,LC's Hard,29555d419164ed534affc7033bceb3ab,4,6,8,6,0,344,300,5,2019-01-08 18:29:54,2019-01-30 16:20:07,2019-01-20 18:49:41,zts,liberatedliberator,deetz,3513559,140,うみねこのなく頃に散,rlc la cataline dada seikatu 07th expansion umineko no naku koro ni chiru battler ushiromiya lacataline liberatedliberater,2,5,76,8.88235,0,0,14850,2727,999,1.9718323945999146,1.864762783050537,3.890130043029785
226,907805,1902670,1,235,221,Dada's Insane,1a968d17ee245471c5d6a8c08a4945d5,4,7.5,8,6,0,707,179,3,2019-01-08 18:29:54,2019-01-30 16:20:07,2019-01-20 18:49:41,zts,liberatedliberator,deetz,3513559,140,うみねこのなく頃に散,rlc la cataline dada seikatu 07th expansion umineko no naku koro ni chiru battler ushiromiya lacataline liberatedliberater,2,5,76,8.88235,0,0,20763,2583,1115,1.959604024887085,2.0998668670654297,4.129602432250977
227,907805,1894443,1,235,221,Dawn,f5d28a6ca9be75015ba5a88bfbdca1df,4,8,8.8,5,0,534,281,2,2019-01-08 18:29:54,2019-01-30 16:20:07,2019-01-20 18:49:41,zts,liberatedliberator,deetz,3513559,140,うみねこのなく頃に散,rlc la cataline dada seikatu 07th expansion umineko no naku koro ni chiru battler ushiromiya lacataline liberatedliberater,2,5,76,8.88235,0,0,16812,3042,1141,2.198601245880127,1.993219017982483,4.294511318206787
228,652668,1383875,1,332,328,Insane,677915fee7b97605b0a08cc2bb473f96,4,8,8,7,0,896,317,3,2017-08-11 14:42:25,2017-09-11 23:00:08,2017-09-02 16:23:39,zts,miragecoordinator,Mirash,2841009,150,うみねこのなく頃に,jounzan evilelvis v2 code zts label musicbox red czl umineko no naku koro ni marathon visual novel vn 07th expansion,2,5,95,8.77444,0,0,70794,2691,1621,2.180790424346924,2.329162836074829,4.584139347076416
229,652668,1383876,1,332,328,Perversion,c90b03819eb2914c162ae7f5305e400f,4,8,8,7,0,1028,255,3,2017-08-11 14:42:25,2017-09-11 23:00:08,2017-09-02 16:23:39,zts,miragecoordinator,Mirash,2841009,150,うみねこのなく頃に,jounzan evilelvis v2 code zts label musicbox red czl umineko no naku koro ni marathon visual novel vn 07th expansion,2,5,95,8.77444,0,0,51669,2493,1633,2.5651869773864746,2.2379539012908936,4.966757297515869
230,304672,719778,1,246,201,Simple,84562caf3b362571f2190d04982546d5,2.5,3,3,2,0,54,164,1,2015-04-18 23:05:34,2015-10-20 19:40:08,2015-10-09 17:13:44,zts,resurrectedreplayer,EvilElvis,1848318,140,うみねこのなく頃に散,umineko no naku koro ni chiru rui ryuu seikatu -kevincela- when they cry visual novel 07th expansion うみねこのなく頃に散 musicbox red code label czl,2,5,91,9.34733,0,0,8511,4127,501,0.8463701605796814,0.7687812447547913,1.653945803642273
231,304672,786553,1,248,205,Ordinary,26fb140ddb6fa1ff0616512a38005dae,3.5,5,5,4,0,105,238,1,2015-04-18 23:05:34,2015-10-20 19:40:08,2015-10-09 17:13:44,zts,resurrectedreplayer,EvilElvis,1848318,140,うみねこのなく頃に散,umineko no naku koro ni chiru rui ryuu seikatu -kevincela- when they cry visual novel 07th expansion うみねこのなく頃に散 musicbox red code label czl,2,5,91,9.34733,0,0,17360,4563,648,1.307678461074829,1.1320849657058716,2.527560234069824
232,304672,696177,1,247,204,Difficult,b3c61296c09a2ea6be30c57a9a12b44b,4,6,7.5,5,0,264,331,2,2015-04-18 23:05:34,2015-10-20 19:40:08,2015-10-09 17:13:44,zts,resurrectedreplayer,EvilElvis,1848318,140,うみねこのなく頃に散,umineko no naku koro ni chiru rui ryuu seikatu -kevincela- when they cry visual novel 07th expansion うみねこのなく頃に散 musicbox red code label czl,2,5,91,9.34733,0,0,24345,4768,965,1.5556975603103638,1.5707030296325684,3.1339032649993896
233,304672,693412,1,247,221,Intricate,935e444946ee090f6758cafc61a00945,4,7,8.5,7,0,488,332,2,2015-04-18 23:05:34,2015-10-20 19:40:08,2015-10-09 17:13:44,zts,resurrectedreplayer,EvilElvis,1848318,140,うみねこのなく頃に散,umineko no naku koro ni chiru rui ryuu seikatu -kevincela- when they cry visual novel 07th expansion うみねこのなく頃に散 musicbox red code label czl,2,5,91,9.34733,0,0,30476,3133,1205,2.124511480331421,2.0453128814697266,4.209423542022705
234,304672,682520,1,247,223,THE GREAT DETECTIVE,d28c08c113b0dd4d99bb0c65714a7081,4,7,8.5,7,0,556,278,1,2015-04-18 23:05:34,2015-10-20 19:40:08,2015-10-09 17:13:44,zts,resurrectedreplayer,EvilElvis,1848318,140,うみねこのなく頃に散,umineko no naku koro ni chiru rui ryuu seikatu -kevincela- when they cry visual novel 07th expansion うみねこのなく頃に散 musicbox red code label czl,2,5,91,9.34733,0,0,38811,4335,1165,2.220395088195801,2.061310291290283,4.361247539520264
235,342360,757168,1,232,188,Sieg's Normal,f34a6ea194193e5747c481277a4bbc5b,3.5,3.5,4.5,3.5,0,115,123,2,2015-08-05 17:30:43,2015-09-11 16:00:19,2015-09-04 15:48:24,zts,the executioner,-kevincela-,266596,134,うみねこのなく頃に散,07th expansion sieg umineko no naku koro ni chiru czl code zts label musicbox red,2,5,166,9.26018,0,0,22828,10574,416,0.8970451951026917,0.8177180886268616,1.7544268369674683
236,342360,758167,1,232,188,Advanced,546e8c87f38f477016b0b715206b96d8,4,5,6,4,0,136,178,2,2015-08-05 17:30:43,2015-09-11 16:00:19,2015-09-04 15:48:24,zts,the executioner,-kevincela-,266596,134,うみねこのなく頃に散,07th expansion sieg umineko no naku koro ni chiru czl code zts label musicbox red,2,5,166,9.26018,0,0,37192,14394,674,1.28667151927948,1.045395016670227,2.452704668045044
237,342360,758016,1,232,188,Hard,9776d205c3d3c058e147e9747618420c,4,6,7,5,0,252,248,4,2015-08-05 17:30:43,2015-09-11 16:00:19,2015-09-04 15:48:24,zts,the executioner,-kevincela-,266596,134,うみねこのなく頃に散,07th expansion sieg umineko no naku koro ni chiru czl code zts label musicbox red,2,5,166,9.26018,0,0,77178,20205,854,1.6750603914260864,1.6199876070022583,3.322584390640259
238,342360,756752,1,232,187,Insane,355b6b8773c7cba5a430e9bedca2aa29,4,7,8.3,6.5,0,503,250,1,2015-08-05 17:30:43,2015-09-11 16:00:19,2015-09-04 15:48:24,zts,the executioner,-kevincela-,266596,134,うみねこのなく頃に散,07th expansion sieg umineko no naku koro ni chiru czl code zts label musicbox red,2,5,166,9.26018,0,0,108745,10499,1076,2.184948682785034,2.0750200748443604,4.314932823181152
239,49916,208357,1,119,104,Easy,07f32b62f8bdeee0b875dceb1087c1e7,3,1,2,1,0,56,54,2,2012-05-03 15:13:21,2013-02-02 12:10:13,2013-02-02 12:08:19,Zwei,Inanna no Mita Yume (Short Ver.),Natsume,955143,146,Umineko no Naku Koro ni Chiru ~Shinjitsu to Gensou no Yasoukyoku~,when they cry ps3 07th expansion sun rainbow alchemist -bakari- black_cherry_ita bci deif,2,3,103,9.264,0,0,16659,9916,216,0.7980598211288452,0.7186123132705688,1.5563958883285522
240,49916,208053,1,119,104,Normal,653ecc15bd1dba18ce415130196b4601,3,2,3,2,0,72,73,2,2012-05-03 15:13:21,2013-02-02 12:10:13,2013-02-02 12:08:19,Zwei,Inanna no Mita Yume (Short Ver.),Natsume,955143,146,Umineko no Naku Koro ni Chiru ~Shinjitsu to Gensou no Yasoukyoku~,when they cry ps3 07th expansion sun rainbow alchemist -bakari- black_cherry_ita bci deif,2,3,103,9.264,0,0,27359,13781,256,0.9819715619087219,0.8627161383628845,1.90431547164917
241,49916,169612,1,119,104,Hard,5eba80b2a004c05d3582cd53ac1c50f0,4,5,6,4,0,145,66,2,2012-05-03 15:13:21,2013-02-02 12:10:13,2013-02-02 12:08:19,Zwei,Inanna no Mita Yume (Short Ver.),Natsume,955143,146,Umineko no Naku Koro ni Chiru ~Shinjitsu to Gensou no Yasoukyoku~,when they cry ps3 07th expansion sun rainbow alchemist -bakari- black_cherry_ita bci deif,2,3,103,9.264,0,0,45240,17678,308,1.3403823375701904,1.2277185916900635,2.6244328022003174
242,49916,169611,1,117,102,BCI's Hard,d50c2dce0571bf55f6bc6ffb662b64d2,4,6,7,5,0,107,124,3,2012-05-03 15:13:21,2013-02-02 12:10:13,2013-02-02 12:08:19,Zwei,Inanna no Mita Yume (Short Ver.),Natsume,955143,146,Umineko no Naku Koro ni Chiru ~Shinjitsu to Gensou no Yasoukyoku~,when they cry ps3 07th expansion sun rainbow alchemist -bakari- black_cherry_ita bci deif,2,3,103,9.264,0,0,41804,14880,385,1.510317325592041,1.4276182651519775,2.97928524017334
243,49916,167261,1,119,104,Bakari's Insane,a2d5256db635f61780e2a3d51035ff0c,4,7,8,7,0,159,128,4,2012-05-03 15:13:21,2013-02-02 12:10:13,2013-02-02 12:08:19,Zwei,Inanna no Mita Yume (Short Ver.),Natsume,955143,146,Umineko no Naku Koro ni Chiru ~Shinjitsu to Gensou no Yasoukyoku~,when they cry ps3 07th expansion sun rainbow alchemist -bakari- black_cherry_ita bci deif,2,3,103,9.264,0,0,57177,19488,441,1.6409083604812622,1.6100990772247314,3.2664120197296143
244,49916,153679,1,119,104,Insane,79a835a755f26a92e1a3314e710e93aa,4,8,9,8,0,330,109,1,2012-05-03 15:13:21,2013-02-02 12:10:13,2013-02-02 12:08:19,Zwei,Inanna no Mita Yume (Short Ver.),Natsume,955143,146,Umineko no Naku Koro ni Chiru ~Shinjitsu to Gensou no Yasoukyoku~,when they cry ps3 07th expansion sun rainbow alchemist -bakari- black_cherry_ita bci deif,2,3,103,9.264,0,0,105155,12358,573,2.6764609813690186,2.0059704780578613,5.017676830291748
